email,match_confidence,nombre_key,member_id_rcv,nombre,apellido,genero,fecha_nacimiento,whatsapp,nacionalidad,region,comuna,situacion_habitacional,pertenece_comite,cuantas_personas_viven,estado_registro,subsidio_recomendado,rsh,tiene_propiedad,tiene_subsidio,ingresos,ahorro,tiene_registro_web,inscrito_taller,asistio_taller,uso_minga,num_talleres_inscritos,num_talleres_asistidos,num_conversaciones_minga,tasa_asistencia,fuentes,fecha_primer_registro,fecha_etl,talleres_titulos,fecha_inscripcion_min,fecha_asistencia_min,fecha_minga_min
eric.ulloa.demo93@outlook.com,HIGH,eric_ulloa,RCV-151999,Eric,Ulloa,otro,1982-12-10,56953371348,,metropolitana de santiago,puente alto,allegado,No,8,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-09-02 21:28:10,2026-08-26 19:01:20.008274,"[""Asamblea Informativa DS49""]",2024-03-08,,
eric.valdes.demo28747@outlook.com,HIGH,eric_valdes,RCV-151999,Eric,Valdés,femenino,1998-11-03,56975588698,,coquimbo,coquimbo,arriendo,Sí,5,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2025-02-09 03:04:10,2026-08-26 19:01:20.008274,"[""Charla: Déficit Habitacional en Chile""]",2025-09-08,,
eric.veliz.demo41580@hotmail.com,HIGH,eric_veliz,RCV-151999,Eric,Véliz,masculino,1989-09-04,56919098350,,arica y parinacota,arica,allegado,No,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-08-17 04:03:58,2026-08-26 19:01:20.008274,,,,
eric.villegas.demo23666@outlook.com,HIGH,eric_villegas,RCV-151999,Eric,Villegas,femenino,1992-03-19,56938261434,,antofagasta,calama,allegado,No,4,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-09-06 18:25:16,2026-08-26 19:01:20.008274,,,,
erica.araya.demo48279@gmail.com,HIGH,erica_araya,RCV-151999,Erica,Araya,no_especificado,1975-02-07,56950432779,,o'higgins,san vicente,arriendo,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-10-06 15:18:05,2026-08-26 19:01:20.008274,,,,
erica.fuentes.demo25161@yahoo.com,HIGH,erica_fuentes,RCV-151999,Erica,Fuentes,no_especificado,1971-08-07,56944920872,,coquimbo,coquimbo,vivienda_cedida,Sí,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-06-09 14:20:01,2026-08-26 19:01:20.008274,,,,
erica.garcia.demo23402@hotmail.com,HIGH,erica_garcia,RCV-151999,Erica,García,femenino,1972-02-04,56912859669,,o'higgins,san fernando,allegado,Sí,5,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-06-08 15:07:11,2026-08-26 19:01:20.008274,,,,
erica.medina.demo46498@hotmail.com,HIGH,erica_medina,RCV-151999,Erica,Medina,femenino,1967-10-24,56910374973,,valparaíso,concón,allegado,No,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-04-27 20:40:04,2026-08-26 19:01:20.008274,,,,
erica.moyano.demo3603@yahoo.com,HIGH,erica_moyano,RCV-151999,Erica,Moyano,femenino,1962-05-20,56943383040,,biobío,chiguayante,,No,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-08-02 23:54:13,2026-08-26 19:01:20.008274,,,,
erica.munoz.demo17570@hotmail.com,HIGH,erica_munoz,RCV-151999,Erica,Muñoz,masculino,1972-10-30,56943824642,,coquimbo,coquimbo,arriendo,No,8,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-12-21 11:22:56,2026-08-26 19:01:20.008274,,,,
erica.olave.demo49608@yahoo.com,HIGH,erica_olave,RCV-151999,Erica,Olave,otro,1994-09-10,56995516136,,valparaíso,concón,,Sí,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-07-10 12:40:05,2026-08-26 19:01:20.008274,,,,
erica.pizarro.demo25521@gmail.com,HIGH,erica_pizarro,RCV-151999,Erica,Pizarro,masculino,1985-07-22,56972738166,,metropolitana de santiago,providencia,vivienda_propia,Sí,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-01-12 18:29:43,2026-08-26 19:01:20.008274,,,,
erica.pizarro.demo29795@gmail.com,HIGH,erica_pizarro,RCV-151999,Erica,Pizarro,femenino,1963-01-24,56971868569,,valparaíso,viña del mar,allegado,No,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-11-24 06:45:14,2026-08-26 19:01:20.008274,,,,
erica.ponce.demo21593@outlook.com,HIGH,erica_ponce,RCV-151999,Erica,Ponce,femenino,1974-03-12,56910328789,,o'higgins,rengo,allegado,Sí,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-02-07 03:15:45,2026-08-26 19:01:20.008274,,,,
erica.silva.demo42794@outlook.com,HIGH,erica_silva,RCV-151999,Erica,Silva,femenino,1964-11-15,56954804270,,metropolitana de santiago,santiago,arriendo,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-09-11 16:06:22,2026-08-26 19:01:20.008274,,,,
erica.soto.demo11197@gmail.com,HIGH,erica_soto,RCV-151999,Erica,Soto,femenino,1992-01-12,56933830431,,valparaíso,viña del mar,arriendo,Sí,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-12-19 05:56:02,2026-08-26 19:01:20.008274,,,,
erick.aguirre.demo20831@hotmail.com,HIGH,erick_aguirre,RCV-151999,Erick,Aguirre,femenino,1984-10-16,56987944192,,metropolitana de santiago,san bernardo,arriendo,No,1,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2024-02-15 09:13:30,2026-08-26 19:01:20.008274,"[""Charla: Déficit Habitacional en Chile""]",2025-06-21,,
erick.aguirre.demo7797@yahoo.com,HIGH,erick_aguirre,RCV-151999,Erick,Aguirre,femenino,1978-10-23,56931250904,,metropolitana de santiago,la granja,arriendo,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-07-25 07:07:59,2026-08-26 19:01:20.008274,,,,
erick.alvarado.demo48722@hotmail.com,HIGH,erick_alvarado,RCV-151999,Erick,Alvarado,femenino,1970-09-25,56957660165,,los lagos,valdivia,arriendo,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-02-19 23:01:30,2026-08-26 19:01:20.008274,,,,
erick.andrade.demo46485@yahoo.com,HIGH,erick_andrade,RCV-151999,Erick,Andrade,femenino,1963-08-06,56911480431,,los lagos,valdivia,arriendo,No,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-02-07 17:02:00,2026-08-26 19:01:20.008274,,,,
erick.arancibia.demo22921@outlook.com,HIGH,erick_arancibia,RCV-151999,Erick,Arancibia,masculino,1990-05-21,56913734237,,maule,constitución,allegado,No,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-04-24 00:04:25,2026-08-26 19:01:20.008274,,,,
erick.barrios.demo27391@gmail.com,HIGH,erick_barrios,RCV-151999,Erick,Barrios,masculino,1964-05-28,56949018858,,maule,molina,campamento,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-07-22 20:31:20,2026-08-26 19:01:20.008274,,,,
erick.bravo.demo3627@yahoo.com,HIGH,erick_bravo,RCV-151999,Erick,Bravo,no_especificado,1989-08-07,56931973970,,valparaíso,san antonio,,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-04-25 19:49:35,2026-08-26 19:01:20.008274,,,,
erick.briones.demo2978@hotmail.com,HIGH,erick_briones,RCV-151999,Erick,Briones,femenino,1988-04-17,56919896707,,atacama,copiapó,,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-07-24 19:56:41,2026-08-26 19:01:20.008274,,,,
erick.campos.demo19689@outlook.com,HIGH,erick_campos,RCV-151999,Erick,Campos,masculino,1967-05-17,56962087409,,magallanes,punta arenas,,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-08-31 05:11:45,2026-08-26 19:01:20.008274,,,,
erick.campos.demo36029@yahoo.com,HIGH,erick_campos,RCV-151999,Erick,Campos,femenino,1994-11-12,56995278706,,metropolitana de santiago,la granja,arriendo,No,4,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-11-15 10:27:22,2026-08-26 19:01:20.008274,,,,
erick.carmona.demo33322@hotmail.com,HIGH,erick_carmona,RCV-151999,Erick,Carmona,masculino,1991-11-09,56936173696,,metropolitana de santiago,santiago,arriendo,No,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-01-12 17:56:36,2026-08-26 19:01:20.008274,,,,
erick.carrasco.demo20319@yahoo.com,HIGH,erick_carrasco,RCV-151999,Erick,Carrasco,femenino,1971-06-10,56930175432,,maule,linares,allegado,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-11-21 18:21:26,2026-08-26 19:01:20.008274,,,,
erick.castro.demo35269@gmail.com,HIGH,erick_castro,RCV-151999,Erick,Castro,femenino,1965-07-05,56913486994,,los lagos,osorno,arriendo,No,7,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2024-07-30 12:16:46,2026-08-26 19:01:20.008274,"[""Jornada Comités de Vivienda - Región Metropolitana""]",2025-05-12,,
erick.chavez.demo22712@hotmail.com,HIGH,erick_chavez,RCV-151999,Erick,Chávez,femenino,1967-06-15,56950256730,,tarapacá,alto hospicio,,Sí,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-05-12 15:39:27,2026-08-26 19:01:20.008274,,,,
erick.contreras.demo34417@yahoo.com,HIGH,erick_contreras,RCV-151999,Erick,Contreras,femenino,1969-04-12,56976110320,,o'higgins,rancagua,arriendo,Sí,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-10-23 04:50:30,2026-08-26 19:01:20.008274,,,,
erick.cortes.demo8297@outlook.com,HIGH,erick_cortes,RCV-151999,Erick,Cortés,femenino,1979-02-15,56948724895,,tarapacá,iquique,arriendo,No,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2026-01-05 10:46:47,2026-08-26 19:01:20.008274,,,,
erick.diaz.demo48967@gmail.com,HIGH,erick_diaz,RCV-151999,Erick,Díaz,femenino,1962-02-05,56995438165,,coquimbo,la serena,arriendo,No,5,activo,,,,,,,True,False,True,False,0,1,0,,"[""registro"", ""asistencia""]",2023-09-02 19:23:29,2026-08-26 19:01:20.008274,,,2023-10-25,
erick.esparza.demo5717@yahoo.com,HIGH,erick_esparza,RCV-151999,Erick,Esparza,masculino,1975-01-10,56917136141,,araucanía,villarrica,vivienda_propia,No,8,inactivo,,,,,,,True,True,True,False,1,1,0,1.0,"[""registro"", ""talleres"", ""asistencia""]",2023-05-13 21:50:23,2026-08-26 19:01:20.008274,"[""Jornada Comités de Vivienda - Región Metropolitana""]",2025-10-03,2025-07-23,
erick.estrada.demo26666@yahoo.com,HIGH,erick_estrada,RCV-151999,Erick,Estrada,femenino,1958-09-27,56925364586,,o'higgins,rengo,allegado,Sí,4,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-09-08 08:53:43,2026-08-26 19:01:20.008274,,,,
erick.fernandez.demo34213@hotmail.com,HIGH,erick_fernandez,RCV-151999,Erick,Fernández,masculino,1980-11-11,56995981733,,metropolitana de santiago,puente alto,allegado,No,1,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2026-04-06 01:14:23,2026-08-26 19:01:20.008274,,,,
erick.figueroa.demo46337@hotmail.com,HIGH,erick_figueroa,RCV-151999,Erick,Figueroa,masculino,1997-09-01,56987819429,,arica y parinacota,arica,allegado,No,2,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-11-05 11:23:02,2026-08-26 19:01:20.008274,"[""Asamblea Informativa DS49""]",2025-10-31,,
erick.garcia.demo33393@outlook.com,HIGH,erick_garcia,RCV-151999,Erick,García,masculino,1996-05-06,56919985372,,o'higgins,san vicente,campamento,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-11-05 18:52:19,2026-08-26 19:01:20.008274,,,,
erick.gonzalez.demo28801@yahoo.com,HIGH,erick_gonzalez,RCV-151999,Erick,González,femenino,1967-09-18,56940775500,,antofagasta,antofagasta,arriendo,No,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-01-26 23:22:03,2026-08-26 19:01:20.008274,,,,
erick.guajardo.demo49148@yahoo.com,HIGH,erick_guajardo,RCV-151999,Erick,Guajardo,femenino,1995-11-09,56990939072,,o'higgins,rancagua,allegado,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-01-19 17:06:04,2026-08-26 19:01:20.008274,,,,
erick.gutierrez.demo27951@hotmail.com,HIGH,erick_gutierrez,RCV-151999,Erick,Gutiérrez,femenino,1963-12-28,56951006605,,metropolitana de santiago,san bernardo,vivienda_propia,No,4,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-07-29 09:30:32,2026-08-26 19:01:20.008274,,,,
erick.huerta.demo10659@outlook.com,HIGH,erick_huerta,RCV-151999,Erick,Huerta,femenino,1973-03-21,56991111456,,biobío,los ángeles,allegado,Sí,4,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2026-03-13 04:15:35,2026-08-26 19:01:20.008274,,,,
erick.jerez.demo47388@gmail.com,HIGH,erick_jerez,RCV-151999,Erick,Jerez,femenino,1971-11-02,56911053498,,o'higgins,rancagua,arriendo,No,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-01-18 11:05:41,2026-08-26 19:01:20.008274,,,,
erick.leiva.demo14282@yahoo.com,HIGH,erick_leiva,RCV-151999,Erick,Leiva,femenino,1995-12-11,56969024008,,metropolitana de santiago,maipú,allegado,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-05-15 16:46:25,2026-08-26 19:01:20.008274,,,,
erick.lopez.demo37185@hotmail.com,HIGH,erick_lopez,RCV-151999,Erick,López,femenino,1996-11-17,56980126171,,maule,constitución,arriendo,Sí,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-03-14 22:12:41,2026-08-26 19:01:20.008274,,,,
erick.madariaga.demo29323@outlook.com,HIGH,erick_madariaga,RCV-151999,Erick,Madariaga,no_especificado,1975-10-12,56940072924,,magallanes,punta arenas,,No,8,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2025-08-21 20:02:37,2026-08-26 19:01:20.008274,"[""Webinar: Cómo Postular al Subsidio Habitacional""]",2026-01-16,,
erick.maldonado.demo18847@outlook.com,HIGH,erick_maldonado,RCV-151999,Erick,Maldonado,no_especificado,1970-12-30,56936879519,,o'higgins,san fernando,arriendo,No,4,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-08-23 02:35:37,2026-08-26 19:01:20.008274,,,,
erick.mendoza.demo13308@gmail.com,HIGH,erick_mendoza,RCV-151999,Erick,Mendoza,femenino,1961-01-10,56915309844,,biobío,talcahuano,allegado,Sí,8,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-09-24 15:37:58,2026-08-26 19:01:20.008274,"[""Charla: Déficit Habitacional en Chile""]",2025-10-30,,
erick.miranda.demo7874@yahoo.com,HIGH,erick_miranda,RCV-151999,Erick,Miranda,femenino,1971-06-09,56975819310,,metropolitana de santiago,la granja,arriendo,No,2,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-07-17 04:52:41,2026-08-26 19:01:20.008274,,,,
erick.molina.demo49193@outlook.com,HIGH,erick_molina,RCV-151999,Erick,Molina,masculino,1961-08-10,56923088768,,ñuble,san carlos,,No,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-07-13 06:47:27,2026-08-26 19:01:20.008274,,,,
erick.morales.demo15593@yahoo.com,HIGH,erick_morales,RCV-151999,Erick,Morales,masculino,1978-05-20,56982196746,,metropolitana de santiago,maipú,,No,7,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2024-02-17 14:08:39,2026-08-26 19:01:20.008274,"[""Taller Subsidio Sectores Medios DS.01""]",2024-03-17,,
erick.morales.demo48250@gmail.com,HIGH,erick_morales,RCV-151999,Erick,Morales,femenino,1975-07-17,56938290575,,metropolitana de santiago,la florida,arriendo,Sí,7,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-12-18 14:09:32,2026-08-26 19:01:20.008274,,,,
erick.nunez.demo16435@yahoo.com,HIGH,erick_nunez,RCV-151999,Erick,Núñez,masculino,1976-08-28,56977519329,,valparaíso,quilpué,allegado,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-08-14 17:52:40,2026-08-26 19:01:20.008274,,,,
erick.nunez.demo44397@hotmail.com,HIGH,erick_nunez,RCV-151999,Erick,Núñez,masculino,1973-06-09,56940700139,,valparaíso,villa alemana,allegado,Sí,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-06-06 14:39:00,2026-08-26 19:01:20.008274,,,,
erick.olivares.demo51082@outlook.com,HIGH,erick_olivares,RCV-151999,Erick,Olivares,masculino,1983-02-23,56989359646,,metropolitana de santiago,maipú,arriendo,Sí,5,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-06-21 04:33:00,2026-08-26 19:01:20.008274,"[""Asamblea Informativa DS49""]",2024-04-02,,
erick.ordenes.demo35008@outlook.com,HIGH,erick_ordenes,RCV-151999,Erick,Órdenes,masculino,1990-12-23,56994137936,,biobío,coronel,arriendo,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-01-30 16:53:23,2026-08-26 19:01:20.008274,,,,
erick.orellana.demo27075@gmail.com,HIGH,erick_orellana,RCV-151999,Erick,Orellana,femenino,1986-01-02,56956134303,,araucanía,padre las casas,,Sí,4,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2025-09-03 23:29:36,2026-08-26 19:01:20.008274,"[""Asamblea Informativa DS49""]",2026-04-30,,
erick.oyarzun.demo33631@yahoo.com,HIGH,erick_oyarzun,RCV-151999,Erick,Oyarzún,femenino,1996-08-12,56984140658,,biobío,coronel,campamento,Sí,3,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-03-11 15:35:35,2026-08-26 19:01:20.008274,,,,
erick.oyarzun.demo45949@outlook.com,HIGH,erick_oyarzun,RCV-151999,Erick,Oyarzún,femenino,1981-01-17,56975413193,,valparaíso,villa alemana,allegado,No,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-12-12 11:26:17,2026-08-26 19:01:20.008274,,,,
erick.parra.demo1454@outlook.com,HIGH,erick_parra,RCV-151999,Erick,Parra,masculino,1958-04-12,56928484281,,valparaíso,villa alemana,,No,4,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-10-18 17:19:36,2026-08-26 19:01:20.008274,"[""Charla: Déficit Habitacional en Chile""]",2024-01-28,,
erick.pavez.demo24266@gmail.com,HIGH,erick_pavez,RCV-151999,Erick,Pavez,masculino,1974-03-14,56932414427,chilena,coquimbo,ovalle,vivienda_propia,Sí,7,activo,DS19,40%,No,Sí,Más de $1.200.000,$1.000.000,True,False,False,True,0,0,2,,"[""registro"", ""minga""]",2024-05-03 02:17:07,2026-08-26 19:01:20.008274,,,,2025-03-26
erick.pena.demo2921@yahoo.com,HIGH,erick_pena,RCV-151999,Erick,Peña,masculino,1972-12-18,56989194324,,metropolitana de santiago,la granja,vivienda_cedida,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-04-15 08:40:45,2026-08-26 19:01:20.008274,,,,
erick.rivera.demo13216@outlook.com,HIGH,erick_rivera,RCV-151999,Erick,Rivera,femenino,1989-09-29,56917626103,,coquimbo,ovalle,allegado,No,7,activo,,,,,,,True,False,True,False,0,1,0,,"[""registro"", ""asistencia""]",2024-01-27 00:00:00,2026-08-26 19:01:20.008274,,,2024-01-27,
erick.rodriguez.demo47250@hotmail.com,HIGH,erick_rodriguez,RCV-151999,Erick,Rodríguez,femenino,1992-07-27,56948131594,,o'higgins,san fernando,allegado,No,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-03-31 14:47:46,2026-08-26 19:01:20.008274,,,,
erick.rojas.demo28908@gmail.com,HIGH,erick_rojas,RCV-151999,Erick,Rojas,masculino,1984-01-04,56973031100,,los lagos,osorno,,Sí,4,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-05-29 17:33:00,2026-08-26 19:01:20.008274,,,,
erick.rojas.demo6547@gmail.com,HIGH,erick_rojas,RCV-151999,Erick,Rojas,otro,1977-01-27,56967622247,,valparaíso,quilpué,,No,7,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-12-30 14:20:02,2026-08-26 19:01:20.008274,,,,
erick.roman.demo24381@yahoo.com,HIGH,erick_roman,RCV-151999,Erick,Román,femenino,1958-05-15,56939121045,,valparaíso,san antonio,arriendo,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-02-17 23:23:42,2026-08-26 19:01:20.008274,,,,
erick.rubio.demo21302@outlook.com,HIGH,erick_rubio,RCV-151999,Erick,Rubio,femenino,1990-03-06,56973545216,,biobío,los ángeles,arriendo,Sí,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-02-05 14:34:24,2026-08-26 19:01:20.008274,,,,
erick.ruiz.demo22460@hotmail.com,HIGH,erick_ruiz,RCV-151999,Erick,Ruiz,femenino,1991-03-25,56916837402,,coquimbo,la serena,campamento,No,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-08-06 22:29:20,2026-08-26 19:01:20.008274,,,,
erick.salinas.demo28238@outlook.com,HIGH,erick_salinas,RCV-151999,Erick,Salinas,masculino,1971-02-23,56915038151,,o'higgins,rengo,arriendo,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-03-04 07:31:12,2026-08-26 19:01:20.008274,,,,
erick.silva.demo24048@hotmail.com,HIGH,erick_silva,RCV-151999,Erick,Silva,femenino,1971-09-25,56981162762,,araucanía,padre las casas,arriendo,No,7,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-06-11 20:48:57,2026-08-26 19:01:20.008274,,,,
erick.silva.demo41022@gmail.com,HIGH,erick_silva,RCV-151999,Erick,Silva,no_especificado,1984-07-04,56923153526,,metropolitana de santiago,la granja,,No,5,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-07-05 13:00:41,2026-08-26 19:01:20.008274,,,,
erick.silva.demo521@outlook.com,HIGH,erick_silva,RCV-151999,Erick,Silva,no_especificado,1980-05-08,56944632948,,metropolitana de santiago,las condes,,No,6,activo,,,,,,,True,True,True,False,1,1,0,1.0,"[""registro"", ""talleres"", ""asistencia""]",2023-09-04 00:00:00,2026-08-26 19:01:20.008274,"[""Charla: Déficit Habitacional en Chile""]",2024-09-21,2023-09-04,
erick.solis.demo24313@yahoo.com,HIGH,erick_solis,RCV-151999,Erick,Solís,femenino,1991-12-20,56910916609,,valparaíso,san antonio,vivienda_propia,Sí,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-12-11 01:35:25,2026-08-26 19:01:20.008274,,,,
erick.ulloa.demo17801@gmail.com,HIGH,erick_ulloa,RCV-151999,Erick,Ulloa,no_especificado,1996-05-03,56928574831,,metropolitana de santiago,providencia,,Sí,1,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-10-29 12:22:09,2026-08-26 19:01:20.008274,,,,
erick.ulloa.demo50154@yahoo.com,HIGH,erick_ulloa,RCV-151999,Erick,Ulloa,no_especificado,1991-02-17,56941931045,,metropolitana de santiago,san bernardo,,Sí,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-01-14 02:14:12,2026-08-26 19:01:20.008274,,,,
erick.valdes.demo13793@yahoo.com,HIGH,erick_valdes,RCV-151999,Erick,Valdés,masculino,1964-08-05,56937377534,,metropolitana de santiago,la florida,arriendo,Sí,1,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-08-27 15:28:43,2026-08-26 19:01:20.008274,,,,
erick.valdes.demo19449@outlook.com,HIGH,erick_valdes,RCV-151999,Erick,Valdés,femenino,1968-11-27,56920585509,,metropolitana de santiago,santiago,allegado,Sí,8,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2023-10-07 06:10:40,2026-08-26 19:01:20.008274,,,,
erick.vergara.demo10593@hotmail.com,HIGH,erick_vergara,RCV-151999,Erick,Vergara,femenino,1997-11-23,56931361416,,metropolitana de santiago,maipú,allegado,Sí,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-04-24 08:33:01,2026-08-26 19:01:20.008274,,,,
erick.villagran.demo45290@yahoo.com,HIGH,erick_villagran,RCV-151999,Erick,Villagrán,femenino,1993-09-29,56977352874,,araucanía,temuco,,No,6,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-02-12 19:11:31,2026-08-26 19:01:20.008274,"[""Jornada Comités de Vivienda - Región Metropolitana""]",2026-04-15,,
erick.villarroel.demo26239@hotmail.com,HIGH,erick_villarroel,RCV-151999,Erick,Villarroel,femenino,1969-09-02,56913129197,,valparaíso,san antonio,arriendo,Sí,6,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-07-25 13:40:31,2026-08-26 19:01:20.008274,,,,
erick.zamora.demo4796@hotmail.com,HIGH,erick_zamora,RCV-151999,Erick,Zamora,masculino,1990-10-27,56916295474,,valparaíso,viña del mar,vivienda_cedida,No,4,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-02-18 12:30:02,2026-08-26 19:01:20.008274,"[""Taller Subsidio Sectores Medios DS.01""]",2024-05-22,,
erick.zarate.demo29895@outlook.com,HIGH,erick_zarate,RCV-151999,Erick,Zárate,masculino,1986-09-13,56914732368,,biobío,coronel,arriendo,Sí,2,inactivo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2024-02-12 05:03:42,2026-08-26 19:01:20.008274,"[""Jornada Comités de Vivienda - Región Metropolitana""]",2024-11-05,,
erik.alvarez.demo37734@yahoo.com,HIGH,erik_alvarez,RCV-151999,Erik,Álvarez,otro,1972-02-23,56915690833,,valparaíso,quilpué,,No,4,activo,,,,,,,True,True,False,False,1,0,0,0.0,"[""registro"", ""talleres""]",2023-09-24 01:20:13,2026-08-26 19:01:20.008274,"[""Asamblea Informativa DS49""]",2026-01-28,,
erik.contreras.demo22415@outlook.com,HIGH,erik_contreras,RCV-151999,Erik,Contreras,masculino,1975-03-02,56979007947,,o'higgins,rengo,vivienda_cedida,No,6,activo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2024-06-18 09:58:14,2026-08-26 19:01:20.008274,,,,
erik.espinosa.demo40150@yahoo.com,HIGH,erik_espinosa,RCV-151999,Erik,Espinosa,femenino,1974-10-12,56922806019,,o'higgins,san vicente,allegado,No,3,inactivo,,,,,,,True,False,False,False,0,0,0,,"[""registro""]",2025-01-18 15:39:11,2026-08-26 19:01:20.008274,,,,
